property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
warm	neg/pos/pos	uncertain	cloak	perceptual	wikipedia_sgns_model cslb wikipedia_sgns_model cslb	4c8d48d5-06f5-4b42-8a46-63318548b976	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``cloak' because warm is one of the typical qualities of (a/an) cloak'.	heavy	rock	bright	mug	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Bright'' is one for the first things which come to mind when I hear ``mug' because bright is one of the typical appearances of (a/an) mug'.
warm	neg/pos/pos	uncertain	cloak	perceptual	wikipedia_sgns_model cslb wikipedia_sgns_model cslb	5d168005-d511-4fb0-a9eb-fc9a6ddf5496	variability_limited	You can find (a/an) cloak which is warm. (A/an) cloak is usually either warm or not warm. It cannot be a bit more or less warm.	liquid	substance	sharp	knife	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.
warm	neg/pos/pos	uncertain	cloak	perceptual	wikipedia_sgns_model cslb wikipedia_sgns_model cslb	25bcb80f-1ed4-4614-a87a-57708d763e9c	variability_open	You can find (a/an) cloak which is warm. (A/an) cloak is usually either warm, a bit more or less warm or the opposite of warm.	sharp	knife	solid	substance	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.
warm	neg/pos/pos	uncertain	cloak	perceptual	wikipedia_sgns_model cslb wikipedia_sgns_model cslb	b1d064c3-8c84-4621-bb03-b3da3ffd3204	creative	I could say (a/an) cloak is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
warm	neg/pos/pos	uncertain	cloak	perceptual	wikipedia_sgns_model cslb wikipedia_sgns_model cslb	b17067a8-5fbb-46c2-8035-d29469312def	rare	I think (a/an) cloak can be warm, but this is rare or uncommon.	sweet	pizza	savory	pizza	I think (a/an) pizza can be sweet, but this is rare or uncommon.	I think (a/an) pizza can be savory, but this is rare or uncommon.
warm	neg/pos/pos	uncertain	cloak	perceptual	wikipedia_sgns_model cslb wikipedia_sgns_model cslb	54d75d86-22d9-4f8b-974c-1c65897a565d	impossible	I think it is impossible for (a/an) cloak to be warm.	dry	water	white	rose	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.
warm	neg/pos/pos	uncertain	cloak	perceptual	wikipedia_sgns_model cslb wikipedia_sgns_model cslb	f54645fb-96af-44fe-97b8-dbdcd8af8d28	unusual	Usually, (a/an) cloak is not warm, but there could be a highly unusual situation in which (a/an) cloak is warm.	melting	clock	melting	ice cream	Usually, (a/an) clock is not melting, but there could be a highly unusual situation in which (a/an) clock is melting.	Usually, (a/an) ice cream is not melting, but there could be a highly unusual situation in which (a/an) ice cream is melting.
warm	pos	not_certain	heat	perceptual	conceptnet	c521ebcd-50f6-43b2-b597-1a80993a81f8	implied_category	I know that (a/an) heat is warm as most or all other things similar to (a/an) heat are warm. 	sweet	chocoloate_bar	white	dress	I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 
warm	pos	not_certain	heat	perceptual	conceptnet	61ea5c69-edcc-4ac7-9b08-ed8b96c5e01e	typical_of_property	``Heat'' is one of the first things which come to mind when I hear ``warm' because (a/an) heat is a typical example of things which are warm'. 	small	mouse	small	dog	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 
warm	pos	not_certain	heat	perceptual	conceptnet	d6a4306d-3bdb-4314-af8c-aabb60d104ab	affording_activity	I know that being warm is necessary for many things (a/an) heat does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
warm	pos	not_certain	heat	perceptual	conceptnet	7fe2cb6b-2e5e-4970-ba54-5e14c65994c7	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``heat' because warm is one of the typical qualities of (a/an) heat'.	bitter	coffee	salty	beer	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.
warm	pos	not_certain	heat	perceptual	conceptnet	99a4b659-0fe0-47f5-bb2e-d6d2461abcda	variability_limited	You can find (a/an) heat which is warm. (A/an) heat is usually either warm or not warm. It cannot be a bit more or less warm.	liquid	substance	sharp	knife	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.
warm	pos	not_certain	heat	perceptual	conceptnet	c3c09951-cd68-4b6c-b07b-757a47f02a8c	variability_open	You can find (a/an) heat which is warm. (A/an) heat is usually either warm, a bit more or less warm or the opposite of warm.	sharp	knife	solid	substance	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.
warm	pos	not_certain	heat	perceptual	conceptnet	f8b5ad34-ef9a-4800-8a6d-64a4340ffdba	creative	I could say (a/an) heat is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
warm	pos	not_certain	heat	perceptual	conceptnet	3c17855a-1516-4b58-bd61-9084169a4cb3	rare	I think (a/an) heat can be warm, but this is rare or uncommon.	salty	chocolate	salty	cherry	I think (a/an) chocolate can be salty, but this is rare or uncommon.	I think (a/an) cherry can be salty, but this is rare or uncommon.
warm	pos	not_certain	heat	perceptual	conceptnet	c74e56ec-98c8-46fa-912e-7d0849ce5779	impossible	I think it is impossible for (a/an) heat to be warm.	dry	water	white	rose	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.
warm	pos	not_certain	heat	perceptual	conceptnet	befc3be4-a612-4a7e-80f0-f37ec6c8c2a6	unusual	Usually, (a/an) heat is not warm, but there could be a highly unusual situation in which (a/an) heat is warm.	furry	table	furry	cat	Usually, (a/an) table is not furry, but there could be a highly unusual situation in which (a/an) table is furry.	Usually, (a/an) cat is not furry, but there could be a highly unusual situation in which (a/an) cat is furry.
warm	pos	not_certain	coffee	perceptual	cslb	d324af62-2a05-4478-9402-44c15c8e1566	implied_category	I know that (a/an) coffee is warm as most or all other things similar to (a/an) coffee are warm. 	sweet	chocoloate_cake	transparent	table	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 
warm	pos	not_certain	coffee	perceptual	cslb	b7b2b9db-c79e-47f3-954f-d366fe5479d4	typical_of_property	``Coffee'' is one of the first things which come to mind when I hear ``warm' because (a/an) coffee is a typical example of things which are warm'. 	light	feather	bright	mug	``Feather'' is one of the first things which come to mind when I hear ``light' because (a/an) feather is a typical example of things which are light'. 	``Mug'' is one of the first things which come to mind when I hear ``bright' because (a/an) mug is a typical example of things which are bright'. 
warm	pos	not_certain	coffee	perceptual	cslb	cac498d9-6bf9-4017-b72a-f482831f4dcd	affording_activity	I know that being warm is necessary for many things (a/an) coffee does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
warm	pos	not_certain	coffee	perceptual	cslb	40737d58-8efd-44d6-a714-cdfb946fa270	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``coffee' because warm is one of the typical qualities of (a/an) coffee'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
warm	pos	not_certain	coffee	perceptual	cslb	081ed092-dcf2-477b-bace-5809a5617513	variability_limited	You can find (a/an) coffee which is warm. (A/an) coffee is usually either warm or not warm. It cannot be a bit more or less warm.	liquid	substance	sharp	knife	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.
warm	pos	not_certain	coffee	perceptual	cslb	f9d81156-6858-4622-a087-fb3a194aab87	variability_open	You can find (a/an) coffee which is warm. (A/an) coffee is usually either warm, a bit more or less warm or the opposite of warm.	sharp	knife	solid	substance	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.
warm	pos	not_certain	coffee	perceptual	cslb	83939c4b-e281-4640-9d3f-df29291a9b63	creative	I could say (a/an) coffee is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
