property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
warm	neg/pos	not_certain	miniskirt	perceptual	wikipedia_sgns_model	f625fb19-a5d1-44ea-bfdc-a84640b5c892	implied_category	I know that (a/an) miniskirt is warm as most or all other things similar to (a/an) miniskirt are warm. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
warm	neg/pos	not_certain	miniskirt	perceptual	wikipedia_sgns_model	e5fccc33-de84-4ad5-a902-b45d425ba795	affording_activity	I know that being warm is necessary for many things (a/an) miniskirt does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
warm	neg/pos	not_certain	miniskirt	perceptual	wikipedia_sgns_model	962157c2-6d51-4669-a420-89ef666bee5c	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``miniskirt' because warm is one of the typical temperatures of (a/an) miniskirt'.	bitter	coffee	salty	beer	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.
warm	neg/pos	not_certain	miniskirt	perceptual	wikipedia_sgns_model	0cfa46e6-a38c-4881-b093-770a192e8d3e	typical_of_property	``Miniskirt'' is one of the first things which come to mind when I hear ``warm' because (a/an) miniskirt is a typical example of things which are warm'. 	small	mouse	small	dog	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 
warm	neg/pos	not_certain	miniskirt	perceptual	wikipedia_sgns_model	7fa4d37b-6d30-4bc1-bb6f-a13b9c8217d8	variability_open	You can find (a/an) miniskirt which is warm. (A/an) miniskirt is usually either warm, a bit more or less warm or the opposite of warm.	sharp	knife	solid	substance	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.
warm	neg/pos	not_certain	miniskirt	perceptual	wikipedia_sgns_model	38f757f9-3ded-4530-a390-75d56056af5b	variability_limited	You can find (a/an) miniskirt which is warm. (A/an) miniskirt is usually either warm or not warm. It cannot be a bit more or less warm.	liquid	substance	sharp	knife	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.
warm	neg/pos	not_certain	miniskirt	perceptual	wikipedia_sgns_model	afbbd7ec-6bc9-4850-8fff-1bb0fca003d0	unusual	Usually, (a/an) miniskirt is not warm, but there could be a highly unusual situation in which (a/an) miniskirt is warm.	blue	pony	sharp	razor	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
warm	neg/pos	not_certain	miniskirt	perceptual	wikipedia_sgns_model	30daba89-342c-41b4-b1d5-aa9bb0147c6c	impossible	I think it is impossible for (a/an) miniskirt to be warm.	frozen	flame	light	book	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.
warm	neg/pos	not_certain	miniskirt	perceptual	wikipedia_sgns_model	714dda28-43f6-4133-b7f8-3e3af7af1568	rare	I think (a/an) miniskirt can be warm, but this is rare or uncommon.	salty	chocolate	salty	cherry	I think (a/an) chocolate can be salty, but this is rare or uncommon.	I think (a/an) cherry can be salty, but this is rare or uncommon.
warm	neg/pos	not_certain	miniskirt	"perceptual_scale
perceptual_scale
perceptual_scale"	wikipedia_sgns_model	fcf1358c-2e04-4271-b54d-6cb0f8d2fb3b	creative	I could say (a/an) miniskirt is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
warm	neg/pos	not_certain	suit	perceptual	wikipedia_sgns_model	2a666953-cd9a-48c6-b1c6-a4d3cdbec2b2	implied_category	I know that (a/an) suit is warm as most or all other things similar to (a/an) suit are warm. 	sweet	chocoloate_bar	white	dress	I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 
warm	neg/pos	not_certain	suit	perceptual	wikipedia_sgns_model	67d5c5cd-4424-41c5-aff1-87c78c2acaf5	affording_activity	I know that being warm is necessary for many things (a/an) suit does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
warm	neg/pos	not_certain	suit	perceptual	wikipedia_sgns_model	b89fb597-7f0a-42c1-8346-b38be790e19f	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``suit' because warm is one of the typical temperatures of (a/an) suit'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
warm	neg/pos	not_certain	suit	perceptual	wikipedia_sgns_model	589eda72-745d-44b9-b4e1-273ea522a402	typical_of_property	``Suit'' is one of the first things which come to mind when I hear ``warm' because (a/an) suit is a typical example of things which are warm'. 	colorful	rainbow	white	dress	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Dress'' is one of the first things which come to mind when I hear ``white' because (a/an) dress is a typical example of things which are white'. 
warm	neg/pos	not_certain	suit	perceptual	wikipedia_sgns_model	e1bcae1a-4fba-412f-8ffd-f0077a2caf39	variability_open	You can find (a/an) suit which is warm. (A/an) suit is usually either warm, a bit more or less warm or the opposite of warm.	salty	soup	salty	strawberry	You can find (a/an) soup which is salty. (A/an) soup is usually either salty, a bit more or less salty or the opposite of salty.	You can find (a/an) strawberry which is salty. (A/an) strawberry is usually either salty, a bit more or less salty or the opposite of salty.
warm	neg/pos	not_certain	suit	perceptual	wikipedia_sgns_model	78ee5999-0ede-4022-b1d7-b8491634e9e7	variability_limited	You can find (a/an) suit which is warm. (A/an) suit is usually either warm or not warm. It cannot be a bit more or less warm.	liquid	substance	sharp	knife	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.
warm	neg/pos	not_certain	suit	perceptual	wikipedia_sgns_model	84aa7fe6-1162-4c17-82ed-ecaa13f861ae	unusual	Usually, (a/an) suit is not warm, but there could be a highly unusual situation in which (a/an) suit is warm.	melting	clock	melting	ice cream	Usually, (a/an) clock is not melting, but there could be a highly unusual situation in which (a/an) clock is melting.	Usually, (a/an) ice cream is not melting, but there could be a highly unusual situation in which (a/an) ice cream is melting.
warm	neg/pos	not_certain	suit	perceptual	wikipedia_sgns_model	50e4de21-2346-4d9d-89b5-0be8796570f4	impossible	I think it is impossible for (a/an) suit to be warm.	solid	steam	orange	flame	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.
warm	neg/pos	not_certain	suit	perceptual	wikipedia_sgns_model	223517af-bb26-448e-98eb-893171f52897	rare	I think (a/an) suit can be warm, but this is rare or uncommon.	spicy	cake	transparent	window	I think (a/an) cake can be spicy, but this is rare or uncommon.	I think (a/an) window can be transparent, but this is rare or uncommon.
warm	neg/pos	not_certain	suit	"perceptual_scale
perceptual_scale
perceptual_scale"	wikipedia_sgns_model	3b77d187-e378-4cc9-977a-375e7543028b	creative	I could say (a/an) suit is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
warm	neg/pos	not_certain	uniform	perceptual	wikipedia_sgns_model	cf38ba41-90bf-4727-9f38-8fb59f08208a	implied_category	I know that (a/an) uniform is warm as most or all other things similar to (a/an) uniform are warm. 	sweet	chocoloate_bar	white	dress	I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 
warm	neg/pos	not_certain	uniform	perceptual	wikipedia_sgns_model	12363481-3052-41fc-90c4-3b7d134041ea	affording_activity	I know that being warm is necessary for many things (a/an) uniform does or is used for. 	bright	flashlight	grey	car	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 
warm	neg/pos	not_certain	uniform	perceptual	wikipedia_sgns_model	560cdeb5-90c8-4637-a767-e93642b8d491	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``uniform' because warm is one of the typical temperatures of (a/an) uniform'.	bitter	coffee	salty	beer	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.
warm	neg/pos	not_certain	uniform	perceptual	wikipedia_sgns_model	aef8ddd5-fa74-46bf-9b28-8da28cab69bf	typical_of_property	``Uniform'' is one of the first things which come to mind when I hear ``warm' because (a/an) uniform is a typical example of things which are warm'. 	small	mouse	small	dog	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 
warm	neg/pos	not_certain	uniform	perceptual	wikipedia_sgns_model	49939b44-292b-442f-8ed1-ddfccfc36eca	variability_open	You can find (a/an) uniform which is warm. (A/an) uniform is usually either warm, a bit more or less warm or the opposite of warm.	sharp	knife	solid	substance	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.
